,sale_day_x,departure_date,origin_station_name,destination_station_name,prediction_until_departure,real_sum_until_departure
2195,-5,2020-10-27,rb,bb,117,142.0
2196,-3,2020-10-27,rb,bb,117,142.0
2197,-2,2020-10-27,rb,bb,89,121.0
2198,-1,2020-10-27,rb,bb,60,83.0
2199,-90,2020-10-28,rb,bb,557,341.0
2200,-60,2020-10-28,rb,bb,539,341.0
2201,-30,2020-10-28,rb,bb,438,326.0
2202,-20,2020-10-28,rb,bb,371,313.0
2203,-15,2020-10-28,rb,bb,326,299.0
2204,-10,2020-10-28,rb,bb,272,279.0
2205,-7,2020-10-28,rb,bb,228,258.0
2206,-6,2020-10-28,rb,bb,207,235.0
2207,-5,2020-10-28,rb,bb,184,205.0
2208,-3,2020-10-28,rb,bb,131,170.0
2209,-2,2020-10-28,rb,bb,103,140.0
2210,-1,2020-10-28,rb,bb,63,77.0
2211,-90,2020-10-28,rb,bb,457,523.0
2212,-60,2020-10-28,rb,bb,439,519.0
2213,-30,2020-10-28,rb,bb,338,497.0
2214,-20,2020-10-28,rb,bb,268,449.0
2215,-15,2020-10-28,rb,bb,224,389.0
2216,-10,2020-10-28,rb,bb,170,315.0
2217,-7,2020-10-28,rb,bb,141,281.0
2218,-6,2020-10-28,rb,bb,120,257.0
2219,-5,2020-10-28,rb,bb,120,257.0
2220,-3,2020-10-28,rb,bb,67,162.0
2221,-2,2020-10-28,rb,bb,40,105.0
2222,-90,2020-10-28,rb,bb,307,256.0
2223,-60,2020-10-28,rb,bb,289,249.0
2224,-30,2020-10-28,rb,bb,193,180.0
2225,-20,2020-10-28,rb,bb,131,131.0
2226,-15,2020-10-28,rb,bb,110,107.0
2227,-10,2020-10-28,rb,bb,82,75.0
2228,-7,2020-10-28,rb,bb,47,38.0
2229,-6,2020-10-28,rb,bb,27,19.0
2230,-5,2020-10-28,rb,bb,27,19.0
2231,-90,2020-10-28,rb,bb,479,362.0
2232,-60,2020-10-28,rb,bb,461,354.0
2233,-30,2020-10-28,rb,bb,366,241.0
2234,-20,2020-10-28,rb,bb,304,172.0
2235,-15,2020-10-28,rb,bb,269,148.0
2236,-10,2020-10-28,rb,bb,236,138.0
2237,-7,2020-10-28,rb,bb,193,122.0
2238,-6,2020-10-28,rb,bb,172,111.0
2239,-5,2020-10-28,rb,bb,149,103.0
2240,-3,2020-10-28,rb,bb,123,95.0
2241,-2,2020-10-28,rb,bb,96,87.0
2242,-1,2020-10-28,rb,bb,60,62.0
2243,-90,2020-10-29,rb,bb,504,387.0
2244,-60,2020-10-29,rb,bb,486,387.0
2245,-30,2020-10-29,rb,bb,386,362.0
2246,-20,2020-10-29,rb,bb,318,340.0
2247,-15,2020-10-29,rb,bb,274,306.0
2248,-10,2020-10-29,rb,bb,219,271.0
2249,-7,2020-10-29,rb,bb,174,227.0
2250,-6,2020-10-29,rb,bb,154,212.0
2251,-5,2020-10-29,rb,bb,131,191.0
2252,-3,2020-10-29,rb,bb,78,140.0
2253,-2,2020-10-29,rb,bb,40,77.0
2254,-90,2020-10-29,rb,bb,452,646.0
2255,-60,2020-10-29,rb,bb,433,643.0
2256,-30,2020-10-29,rb,bb,335,550.0
2257,-20,2020-10-29,rb,bb,261,459.0
2258,-15,2020-10-29,rb,bb,214,362.0
2259,-10,2020-10-29,rb,bb,158,219.0
2260,-7,2020-10-29,rb,bb,114,121.0
2261,-6,2020-10-29,rb,bb,114,121.0
2262,-5,2020-10-29,rb,bb,91,101.0
2263,-3,2020-10-29,rb,bb,38,54.0
2264,-90,2020-10-29,rb,bb,341,274.0
2265,-60,2020-10-29,rb,bb,323,245.0
2266,-30,2020-10-29,rb,bb,226,175.0
2267,-20,2020-10-29,rb,bb,164,137.0
2268,-15,2020-10-29,rb,bb,138,114.0
2269,-10,2020-10-29,rb,bb,105,70.0
2270,-7,2020-10-29,rb,bb,85,54.0
2271,-6,2020-10-29,rb,bb,70,49.0
2272,-5,2020-10-29,rb,bb,49,31.0
2273,-3,2020-10-29,rb,bb,25,21.0
2274,-90,2020-10-30,rb,bb,448,326.0
2275,-60,2020-10-30,rb,bb,430,324.0
2276,-30,2020-10-30,rb,bb,327,282.0
2277,-20,2020-10-30,rb,bb,253,239.0
2278,-15,2020-10-30,rb,bb,206,196.0
2279,-10,2020-10-30,rb,bb,150,150.0
2280,-7,2020-10-30,rb,bb,106,111.0
2281,-6,2020-10-30,rb,bb,85,93.0
2282,-5,2020-10-30,rb,bb,62,79.0
2283,-90,2020-10-30,rb,bb,320,555.0
2284,-60,2020-10-30,rb,bb,302,543.0
2285,-30,2020-10-30,rb,bb,206,427.0
2286,-20,2020-10-30,rb,bb,132,249.0
2287,-15,2020-10-30,rb,bb,104,163.0
2288,-10,2020-10-30,rb,bb,61,79.0
2289,-7,2020-10-30,rb,bb,33,40.0
2290,-6,2020-10-30,rb,bb,18,17.0
2291,-90,2020-10-30,rb,bb,297,259.0
2292,-60,2020-10-30,rb,bb,279,259.0
2293,-30,2020-10-30,rb,bb,194,215.0
2294,-20,2020-10-30,rb,bb,132,162.0
2295,-15,2020-10-30,rb,bb,106,96.0
2296,-10,2020-10-30,rb,bb,78,56.0
2297,-7,2020-10-30,rb,bb,55,38.0
2298,-6,2020-10-30,rb,bb,40,26.0
2299,-5,2020-10-30,rb,bb,23,20.0
2300,-90,2020-10-31,rb,bb,445,368.0
2301,-60,2020-10-31,rb,bb,426,344.0
2302,-30,2020-10-31,rb,bb,324,245.0
2303,-20,2020-10-31,rb,bb,250,182.0
2304,-15,2020-10-31,rb,bb,212,149.0
2305,-10,2020-10-31,rb,bb,156,113.0
2306,-7,2020-10-31,rb,bb,112,70.0
2307,-6,2020-10-31,rb,bb,91,57.0
2308,-5,2020-10-31,rb,bb,68,42.0
2309,-90,2020-10-31,rb,bb,416,487.0
2310,-60,2020-10-31,rb,bb,398,474.0
2311,-30,2020-10-31,rb,bb,295,379.0
2312,-20,2020-10-31,rb,bb,221,269.0
2313,-15,2020-10-31,rb,bb,174,181.0
2314,-10,2020-10-31,rb,bb,118,115.0
2315,-7,2020-10-31,rb,bb,91,84.0
2316,-6,2020-10-31,rb,bb,91,84.0
2317,-5,2020-10-31,rb,bb,68,54.0
2318,-90,2020-10-31,rb,bb,373,326.0
2319,-60,2020-10-31,rb,bb,355,322.0
2320,-30,2020-10-31,rb,bb,258,235.0
2321,-20,2020-10-31,rb,bb,196,154.0
2322,-15,2020-10-31,rb,bb,170,125.0
2323,-10,2020-10-31,rb,bb,136,98.0
2324,-7,2020-10-31,rb,bb,101,64.0
2325,-6,2020-10-31,rb,bb,81,56.0
2326,-5,2020-10-31,rb,bb,59,48.0
2327,-90,2020-10-16,cpe,cdm,298,273.0
2328,-60,2020-10-16,cpe,cdm,279,267.0
2329,-30,2020-10-16,cpe,cdm,224,204.0
2330,-20,2020-10-16,cpe,cdm,160,123.0
2331,-15,2020-10-16,cpe,cdm,134,87.0
2332,-10,2020-10-16,cpe,cdm,89,55.0
2333,-7,2020-10-16,cpe,cdm,62,30.0
2334,-6,2020-10-16,cpe,cdm,62,30.0
2335,-5,2020-10-16,cpe,cdm,45,24.0
2336,-3,2020-10-16,cpe,cdm,25,18.0
2337,-90,2020-10-17,cpe,cdm,302,268.0
2338,-60,2020-10-17,cpe,cdm,283,249.0
2339,-30,2020-10-17,cpe,cdm,221,126.0
2340,-20,2020-10-17,cpe,cdm,157,84.0
2341,-15,2020-10-17,cpe,cdm,113,61.0
2342,-10,2020-10-17,cpe,cdm,58,26.0
2343,-7,2020-10-17,cpe,cdm,32,21.0
2344,-6,2020-10-17,cpe,cdm,32,21.0
2345,-5,2020-10-17,cpe,cdm,32,21.0
2346,-3,2020-10-17,cpe,cdm,32,21.0
2347,-2,2020-10-17,cpe,cdm,16,11.0
2348,-90,2020-10-17,cpe,cdm,300,357.0
2349,-60,2020-10-17,cpe,cdm,281,333.0
2350,-30,2020-10-17,cpe,cdm,220,186.0
2351,-20,2020-10-17,cpe,cdm,156,119.0
2352,-15,2020-10-17,cpe,cdm,112,96.0
2353,-10,2020-10-17,cpe,cdm,57,55.0
2354,-7,2020-10-17,cpe,cdm,32,37.0
2355,-6,2020-10-17,cpe,cdm,32,37.0
2356,-5,2020-10-17,cpe,cdm,32,37.0
2357,-3,2020-10-17,cpe,cdm,32,37.0
2358,-2,2020-10-17,cpe,cdm,16,19.0
2359,-90,2020-10-20,cpe,cdm,321,453.0
2360,-60,2020-10-20,cpe,cdm,302,436.0
2361,-30,2020-10-20,cpe,cdm,239,306.0
2362,-20,2020-10-20,cpe,cdm,190,217.0
2363,-15,2020-10-20,cpe,cdm,146,157.0
2364,-10,2020-10-20,cpe,cdm,91,103.0
2365,-7,2020-10-20,cpe,cdm,52,52.0
2366,-6,2020-10-20,cpe,cdm,37,44.0
2367,-5,2020-10-20,cpe,cdm,20,28.0
2368,-90,2020-10-20,cpe,cdm,293,361.0
2369,-60,2020-10-20,cpe,cdm,275,348.0
2370,-30,2020-10-20,cpe,cdm,210,248.0
2371,-20,2020-10-20,cpe,cdm,145,158.0
2372,-15,2020-10-20,cpe,cdm,110,123.0
2373,-10,2020-10-20,cpe,cdm,78,93.0
2374,-7,2020-10-20,cpe,cdm,39,49.0
2375,-6,2020-10-20,cpe,cdm,24,33.0
2376,-5,2020-10-20,cpe,cdm,24,33.0
2377,-3,2020-10-20,cpe,cdm,24,33.0
2378,-90,2020-10-21,cpe,cdm,372,421.0
2379,-60,2020-10-21,cpe,cdm,353,416.0
2380,-30,2020-10-21,cpe,cdm,287,314.0
2381,-20,2020-10-21,cpe,cdm,229,249.0
2382,-15,2020-10-21,cpe,cdm,194,208.0
2383,-10,2020-10-21,cpe,cdm,140,127.0
2384,-7,2020-10-21,cpe,cdm,96,79.0
2385,-6,2020-10-21,cpe,cdm,76,48.0
2386,-5,2020-10-21,cpe,cdm,76,48.0
2387,-3,2020-10-21,cpe,cdm,52,36.0
2388,-2,2020-10-21,cpe,cdm,27,12.0
2389,-90,2020-10-21,cpe,cdm,392,381.0
2390,-60,2020-10-21,cpe,cdm,374,365.0
2391,-30,2020-10-21,cpe,cdm,308,282.0
2392,-20,2020-10-21,cpe,cdm,251,217.0
2393,-15,2020-10-21,cpe,cdm,207,171.0
2394,-10,2020-10-21,cpe,cdm,153,117.0
2395,-7,2020-10-21,cpe,cdm,110,82.0
2396,-6,2020-10-21,cpe,cdm,90,73.0
2397,-5,2020-10-21,cpe,cdm,68,49.0
2398,-3,2020-10-21,cpe,cdm,24,12.0
2399,-90,2020-10-22,cpe,cdm,340,362.0
2400,-60,2020-10-22,cpe,cdm,322,359.0
2401,-30,2020-10-22,cpe,cdm,257,274.0
2402,-20,2020-10-22,cpe,cdm,207,195.0
2403,-15,2020-10-22,cpe,cdm,163,154.0
2404,-10,2020-10-22,cpe,cdm,121,90.0
2405,-7,2020-10-22,cpe,cdm,80,68.0
2406,-6,2020-10-22,cpe,cdm,65,55.0
2407,-5,2020-10-22,cpe,cdm,48,39.0
2408,-3,2020-10-22,cpe,cdm,25,28.0
2409,-90,2020-10-22,cpe,cdm,341,360.0
2410,-60,2020-10-22,cpe,cdm,323,349.0
2411,-30,2020-10-22,cpe,cdm,258,240.0
2412,-20,2020-10-22,cpe,cdm,193,185.0
2413,-15,2020-10-22,cpe,cdm,149,169.0
2414,-10,2020-10-22,cpe,cdm,105,129.0
2415,-7,2020-10-22,cpe,cdm,60,41.0
2416,-6,2020-10-22,cpe,cdm,60,41.0
2417,-5,2020-10-22,cpe,cdm,44,22.0
2418,-90,2020-10-23,cpe,cdm,338,387.0
2419,-60,2020-10-23,cpe,cdm,319,368.0
2420,-30,2020-10-23,cpe,cdm,231,230.0
2421,-20,2020-10-23,cpe,cdm,162,132.0
2422,-15,2020-10-23,cpe,cdm,127,102.0
2423,-10,2020-10-23,cpe,cdm,73,63.0
2424,-7,2020-10-23,cpe,cdm,47,37.0
2425,-6,2020-10-23,cpe,cdm,33,24.0
2426,-5,2020-10-23,cpe,cdm,16,6.0
2427,-90,2020-10-24,cpe,cdm,364,314.0
2428,-60,2020-10-24,cpe,cdm,345,302.0
2429,-30,2020-10-24,cpe,cdm,253,173.0
2430,-20,2020-10-24,cpe,cdm,190,120.0
2431,-15,2020-10-24,cpe,cdm,146,92.0
2432,-10,2020-10-24,cpe,cdm,101,65.0
2433,-7,2020-10-24,cpe,cdm,62,34.0
2434,-6,2020-10-24,cpe,cdm,48,28.0
2435,-5,2020-10-24,cpe,cdm,32,19.0
2436,-3,2020-10-24,cpe,cdm,16,12.0
2437,-2,2020-10-24,cpe,cdm,16,12.0
2438,-90,2020-10-24,cpe,cdm,365,357.0
2439,-60,2020-10-24,cpe,cdm,346,346.0
2440,-30,2020-10-24,cpe,cdm,256,217.0
2441,-20,2020-10-24,cpe,cdm,187,151.0
2442,-15,2020-10-24,cpe,cdm,143,119.0
2443,-10,2020-10-24,cpe,cdm,88,65.0
2444,-7,2020-10-24,cpe,cdm,62,55.0
2445,-6,2020-10-24,cpe,cdm,48,51.0
2446,-5,2020-10-24,cpe,cdm,32,41.0
2447,-3,2020-10-24,cpe,cdm,16,24.0
2448,-90,2020-10-25,cpe,cdm,381,389.0
2449,-60,2020-10-25,cpe,cdm,363,376.0
2450,-30,2020-10-25,cpe,cdm,266,256.0
2451,-20,2020-10-25,cpe,cdm,210,175.0
2452,-15,2020-10-25,cpe,cdm,183,156.0
2453,-10,2020-10-25,cpe,cdm,139,107.0
2454,-7,2020-10-25,cpe,cdm,100,80.0
2455,-6,2020-10-25,cpe,cdm,86,75.0
2456,-5,2020-10-25,cpe,cdm,69,58.0
2457,-3,2020-10-25,cpe,cdm,25,19.0
2458,-90,2020-10-25,cpe,cdm,326,471.0
2459,-60,2020-10-25,cpe,cdm,308,460.0
2460,-30,2020-10-25,cpe,cdm,214,266.0
2461,-20,2020-10-25,cpe,cdm,158,188.0
2462,-15,2020-10-25,cpe,cdm,114,122.0
2463,-10,2020-10-25,cpe,cdm,60,76.0
2464,-7,2020-10-25,cpe,cdm,47,57.0
2465,-6,2020-10-25,cpe,cdm,32,45.0
2466,-5,2020-10-25,cpe,cdm,32,45.0
2467,-3,2020-10-25,cpe,cdm,32,45.0
2468,-2,2020-10-25,cpe,cdm,16,30.0
2469,-90,2020-10-26,cpe,cdm,390,429.0
2470,-60,2020-10-26,cpe,cdm,372,415.0
2471,-30,2020-10-26,cpe,cdm,275,259.0
2472,-20,2020-10-26,cpe,cdm,206,189.0
2473,-15,2020-10-26,cpe,cdm,162,154.0
2474,-10,2020-10-26,cpe,cdm,118,93.0
2475,-7,2020-10-26,cpe,cdm,92,77.0
2476,-6,2020-10-26,cpe,cdm,77,62.0
2477,-5,2020-10-26,cpe,cdm,60,49.0
2478,-3,2020-10-26,cpe,cdm,16,18.0
2479,-2,2020-10-26,cpe,cdm,16,18.0
2480,-1,2020-10-26,cpe,cdm,16,18.0
2481,-90,2020-10-26,cpe,cdm,348,273.0
2482,-60,2020-10-26,cpe,cdm,330,261.0
2483,-30,2020-10-26,cpe,cdm,233,148.0
2484,-20,2020-10-26,cpe,cdm,163,118.0
2485,-15,2020-10-26,cpe,cdm,120,109.0
2486,-10,2020-10-26,cpe,cdm,76,68.0
2487,-7,2020-10-26,cpe,cdm,37,34.0
2488,-6,2020-10-26,cpe,cdm,37,34.0
2489,-5,2020-10-26,cpe,cdm,20,11.0
2490,-90,2020-10-27,cpe,cdm,356,418.0
2491,-60,2020-10-27,cpe,cdm,338,407.0
2492,-30,2020-10-27,cpe,cdm,238,374.0
2493,-20,2020-10-27,cpe,cdm,180,290.0
2494,-15,2020-10-27,cpe,cdm,145,219.0
2495,-10,2020-10-27,cpe,cdm,113,156.0
2496,-7,2020-10-27,cpe,cdm,69,85.0
2497,-6,2020-10-27,cpe,cdm,48,58.0
2498,-5,2020-10-27,cpe,cdm,25,12.0
2499,-3,2020-10-27,cpe,cdm,25,12.0
2500,-90,2020-10-27,cpe,cdm,363,340.0
2501,-60,2020-10-27,cpe,cdm,345,336.0
2502,-30,2020-10-27,cpe,cdm,249,268.0
2503,-20,2020-10-27,cpe,cdm,186,203.0
2504,-15,2020-10-27,cpe,cdm,151,153.0
2505,-10,2020-10-27,cpe,cdm,97,84.0
2506,-7,2020-10-27,cpe,cdm,71,50.0
2507,-6,2020-10-27,cpe,cdm,50,38.0
2508,-5,2020-10-27,cpe,cdm,26,18.0
2509,-3,2020-10-27,cpe,cdm,26,18.0
2510,-2,2020-10-27,cpe,cdm,26,18.0
2511,-90,2020-10-28,cpe,cdm,411,407.0
2512,-60,2020-10-28,cpe,cdm,393,400.0
2513,-30,2020-10-28,cpe,cdm,293,346.0
2514,-20,2020-10-28,cpe,cdm,234,290.0
2515,-15,2020-10-28,cpe,cdm,199,251.0
2516,-10,2020-10-28,cpe,cdm,145,201.0
2517,-7,2020-10-28,cpe,cdm,101,147.0
2518,-6,2020-10-28,cpe,cdm,80,111.0
2519,-5,2020-10-28,cpe,cdm,80,111.0
2520,-3,2020-10-28,cpe,cdm,27,42.0
2521,-90,2020-10-28,cpe,cdm,424,361.0
2522,-60,2020-10-28,cpe,cdm,405,357.0
2523,-30,2020-10-28,cpe,cdm,310,299.0
2524,-20,2020-10-28,cpe,cdm,248,246.0
2525,-15,2020-10-28,cpe,cdm,204,201.0
2526,-10,2020-10-28,cpe,cdm,150,124.0
2527,-7,2020-10-28,cpe,cdm,120,84.0
2528,-6,2020-10-28,cpe,cdm,100,68.0
2529,-5,2020-10-28,cpe,cdm,77,59.0
2530,-3,2020-10-28,cpe,cdm,53,34.0
2531,-2,2020-10-28,cpe,cdm,28,26.0
2532,-90,2020-10-29,cpe,cdm,389,356.0
2533,-60,2020-10-29,cpe,cdm,370,351.0
2534,-30,2020-10-29,cpe,cdm,270,281.0
2535,-20,2020-10-29,cpe,cdm,201,208.0
2536,-15,2020-10-29,cpe,cdm,158,159.0
2537,-10,2020-10-29,cpe,cdm,104,68.0
2538,-7,2020-10-29,cpe,cdm,72,34.0
2539,-6,2020-10-29,cpe,cdm,72,34.0
2540,-5,2020-10-29,cpe,cdm,49,24.0
2541,-90,2020-10-29,cpe,cdm,392,354.0
2542,-60,2020-10-29,cpe,cdm,373,350.0
2543,-30,2020-10-29,cpe,cdm,273,280.0
2544,-20,2020-10-29,cpe,cdm,211,216.0
2545,-15,2020-10-29,cpe,cdm,167,191.0
2546,-10,2020-10-29,cpe,cdm,113,149.0
2547,-7,2020-10-29,cpe,cdm,69,101.0
2548,-6,2020-10-29,cpe,cdm,48,55.0
2549,-5,2020-10-29,cpe,cdm,25,14.0
2550,-90,2020-10-30,cpe,cdm,395,485.0
2551,-60,2020-10-30,cpe,cdm,376,464.0
2552,-30,2020-10-30,cpe,cdm,284,338.0
2553,-20,2020-10-30,cpe,cdm,214,228.0
2554,-15,2020-10-30,cpe,cdm,171,167.0
2555,-10,2020-10-30,cpe,cdm,116,108.0
2556,-7,2020-10-30,cpe,cdm,76,70.0
2557,-6,2020-10-30,cpe,cdm,61,55.0
2558,-5,2020-10-30,cpe,cdm,44,43.0
2559,-90,2020-10-30,cpe,cdm,401,416.0
2560,-60,2020-10-30,cpe,cdm,382,395.0
2561,-30,2020-10-30,cpe,cdm,293,284.0
2562,-20,2020-10-30,cpe,cdm,224,222.0
2563,-15,2020-10-30,cpe,cdm,180,172.0
2564,-10,2020-10-30,cpe,cdm,126,138.0
2565,-7,2020-10-30,cpe,cdm,100,98.0
2566,-6,2020-10-30,cpe,cdm,85,89.0
2567,-5,2020-10-30,cpe,cdm,68,77.0
2568,-3,2020-10-30,cpe,cdm,24,50.0
2569,-90,2020-10-31,cpe,cdm,301,334.0
2570,-60,2020-10-31,cpe,cdm,283,324.0
2571,-30,2020-10-31,cpe,cdm,188,229.0
2572,-20,2020-10-31,cpe,cdm,119,151.0
2573,-15,2020-10-31,cpe,cdm,93,131.0
2574,-10,2020-10-31,cpe,cdm,51,35.0
2575,-7,2020-10-31,cpe,cdm,37,28.0
2576,-6,2020-10-31,cpe,cdm,37,28.0
2577,-5,2020-10-31,cpe,cdm,20,16.0
2578,-90,2020-10-31,cpe,cdm,330,393.0
2579,-60,2020-10-31,cpe,cdm,312,384.0
2580,-30,2020-10-31,cpe,cdm,218,248.0
2581,-20,2020-10-31,cpe,cdm,149,168.0
2582,-15,2020-10-31,cpe,cdm,105,120.0
2583,-10,2020-10-31,cpe,cdm,51,60.0
2584,-7,2020-10-31,cpe,cdm,38,33.0
2585,-6,2020-10-31,cpe,cdm,23,21.0
2586,-5,2020-10-31,cpe,cdm,23,21.0
2587,-90,2020-10-16,bb,cgm,11,2.0
2588,-60,2020-10-16,bb,cgm,10,2.0
2589,-30,2020-10-16,bb,cgm,10,2.0
2590,-20,2020-10-16,bb,cgm,10,2.0
2591,-15,2020-10-16,bb,cgm,10,2.0
2592,-10,2020-10-16,bb,cgm,10,2.0
2593,-7,2020-10-16,bb,cgm,9,2.0
2594,-6,2020-10-16,bb,cgm,9,2.0
2595,-5,2020-10-16,bb,cgm,8,2.0
2596,-3,2020-10-16,bb,cgm,6,2.0
2597,-2,2020-10-16,bb,cgm,5,2.0
2598,-1,2020-10-16,bb,cgm,3,2.0
2599,-90,2020-10-16,bb,cgm,7,9.0
2600,-60,2020-10-16,bb,cgm,7,9.0
2601,-30,2020-10-16,bb,cgm,6,9.0
2602,-20,2020-10-16,bb,cgm,6,9.0
2603,-15,2020-10-16,bb,cgm,6,9.0
2604,-10,2020-10-16,bb,cgm,6,9.0
2605,-7,2020-10-16,bb,cgm,5,9.0
2606,-6,2020-10-16,bb,cgm,5,7.0
2607,-5,2020-10-16,bb,cgm,4,7.0
2608,-3,2020-10-16,bb,cgm,3,5.0
2609,-2,2020-10-16,bb,cgm,1,3.0
2610,-90,2020-10-16,bb,cgm,4,9.0
2611,-60,2020-10-16,bb,cgm,3,9.0
2612,-30,2020-10-16,bb,cgm,3,9.0
2613,-20,2020-10-16,bb,cgm,3,9.0
2614,-15,2020-10-16,bb,cgm,3,7.0
2615,-10,2020-10-16,bb,cgm,3,7.0
2616,-7,2020-10-16,bb,cgm,2,7.0
2617,-6,2020-10-16,bb,cgm,2,7.0
2618,-5,2020-10-16,bb,cgm,2,7.0
2619,-3,2020-10-16,bb,cgm,2,7.0
2620,-2,2020-10-16,bb,cgm,1,6.0
2621,-1,2020-10-16,bb,cgm,1,5.0
2622,-90,2020-10-16,bb,cgm,12,50.0
2623,-60,2020-10-16,bb,cgm,12,50.0
2624,-30,2020-10-16,bb,cgm,12,50.0
2625,-20,2020-10-16,bb,cgm,12,50.0
2626,-15,2020-10-16,bb,cgm,11,50.0
2627,-10,2020-10-16,bb,cgm,11,50.0
2628,-7,2020-10-16,bb,cgm,11,50.0
2629,-6,2020-10-16,bb,cgm,11,47.0
2630,-5,2020-10-16,bb,cgm,10,47.0
2631,-3,2020-10-16,bb,cgm,8,38.0
2632,-2,2020-10-16,bb,cgm,7,31.0
2633,-1,2020-10-16,bb,cgm,5,23.0
2634,-90,2020-10-17,bb,cgm,5,7.0
2635,-60,2020-10-17,bb,cgm,5,7.0
2636,-30,2020-10-17,bb,cgm,5,7.0
2637,-20,2020-10-17,bb,cgm,4,7.0
2638,-15,2020-10-17,bb,cgm,4,5.0
2639,-10,2020-10-17,bb,cgm,3,5.0
2640,-7,2020-10-17,bb,cgm,3,5.0
2641,-6,2020-10-17,bb,cgm,3,5.0
2642,-5,2020-10-17,bb,cgm,3,5.0
2643,-3,2020-10-17,bb,cgm,3,5.0
2644,-2,2020-10-17,bb,cgm,2,5.0
2645,-1,2020-10-17,bb,cgm,2,4.0
2646,-90,2020-10-17,bb,cgm,3,5.0
2647,-60,2020-10-17,bb,cgm,3,5.0
2648,-30,2020-10-17,bb,cgm,2,5.0
2649,-20,2020-10-17,bb,cgm,2,5.0
2650,-15,2020-10-17,bb,cgm,2,4.0
2651,-10,2020-10-17,bb,cgm,2,4.0
2652,-7,2020-10-17,bb,cgm,2,4.0
2653,-6,2020-10-17,bb,cgm,2,4.0
2654,-5,2020-10-17,bb,cgm,2,4.0
2655,-3,2020-10-17,bb,cgm,2,4.0
2656,-2,2020-10-17,bb,cgm,1,3.0
2657,-1,2020-10-17,bb,cgm,1,3.0
2658,-90,2020-10-17,bb,cgm,4,11.0
2659,-60,2020-10-17,bb,cgm,4,11.0
2660,-30,2020-10-17,bb,cgm,4,11.0
2661,-20,2020-10-17,bb,cgm,4,11.0
2662,-15,2020-10-17,bb,cgm,3,11.0
2663,-10,2020-10-17,bb,cgm,3,11.0
2664,-7,2020-10-17,bb,cgm,3,11.0
2665,-6,2020-10-17,bb,cgm,3,11.0
2666,-5,2020-10-17,bb,cgm,3,11.0
2667,-3,2020-10-17,bb,cgm,3,11.0
2668,-2,2020-10-17,bb,cgm,2,11.0
2669,-1,2020-10-17,bb,cgm,2,7.0
2670,-90,2020-10-17,bb,cgm,4,1.0
2671,-60,2020-10-17,bb,cgm,4,1.0
2672,-30,2020-10-17,bb,cgm,4,1.0
2673,-20,2020-10-17,bb,cgm,4,1.0
2674,-15,2020-10-17,bb,cgm,3,1.0
2675,-10,2020-10-17,bb,cgm,3,1.0
2676,-7,2020-10-17,bb,cgm,3,1.0
2677,-6,2020-10-17,bb,cgm,3,1.0
2678,-5,2020-10-17,bb,cgm,3,1.0
2679,-3,2020-10-17,bb,cgm,3,1.0
2680,-2,2020-10-17,bb,cgm,2,1.0
2681,-1,2020-10-17,bb,cgm,2,1.0
2682,-90,2020-10-18,bb,cgm,4,1.0
2683,-60,2020-10-18,bb,cgm,4,1.0
2684,-30,2020-10-18,bb,cgm,4,1.0
2685,-20,2020-10-18,bb,cgm,4,1.0
2686,-15,2020-10-18,bb,cgm,4,1.0
2687,-10,2020-10-18,bb,cgm,3,1.0
2688,-7,2020-10-18,bb,cgm,3,1.0
2689,-6,2020-10-18,bb,cgm,3,1.0
2690,-5,2020-10-18,bb,cgm,3,1.0
2691,-3,2020-10-18,bb,cgm,3,1.0
2692,-2,2020-10-18,bb,cgm,2,1.0
2693,-1,2020-10-18,bb,cgm,2,1.0
2694,-90,2020-10-18,bb,cgm,3,1.0
2695,-60,2020-10-18,bb,cgm,3,1.0
2696,-30,2020-10-18,bb,cgm,3,1.0
2697,-20,2020-10-18,bb,cgm,2,1.0
2698,-15,2020-10-18,bb,cgm,2,1.0
2699,-10,2020-10-18,bb,cgm,2,1.0
2700,-7,2020-10-18,bb,cgm,2,1.0
2701,-6,2020-10-18,bb,cgm,2,1.0
2702,-5,2020-10-18,bb,cgm,2,1.0
2703,-3,2020-10-18,bb,cgm,2,1.0
2704,-2,2020-10-18,bb,cgm,1,1.0
2705,-1,2020-10-18,bb,cgm,1,1.0
2706,-90,2020-10-18,bb,cgm,3,11.0
2707,-60,2020-10-18,bb,cgm,3,11.0
2708,-30,2020-10-18,bb,cgm,3,11.0
2709,-20,2020-10-18,bb,cgm,3,11.0
2710,-15,2020-10-18,bb,cgm,3,11.0
2711,-10,2020-10-18,bb,cgm,3,11.0
2712,-7,2020-10-18,bb,cgm,3,11.0
2713,-6,2020-10-18,bb,cgm,3,11.0
2714,-5,2020-10-18,bb,cgm,3,11.0
2715,-3,2020-10-18,bb,cgm,2,11.0
2716,-2,2020-10-18,bb,cgm,2,11.0
2717,-1,2020-10-18,bb,cgm,1,10.0
2718,-90,2020-10-18,bb,cgm,2,0.0
2719,-60,2020-10-18,bb,cgm,2,0.0
2720,-30,2020-10-18,bb,cgm,1,0.0
2721,-20,2020-10-18,bb,cgm,1,0.0
2722,-15,2020-10-18,bb,cgm,1,0.0
2723,-10,2020-10-18,bb,cgm,1,0.0
2724,-7,2020-10-18,bb,cgm,1,0.0
2725,-6,2020-10-18,bb,cgm,1,0.0
